titel,rating,descriptie,artikel_nummer,oude_prijs,prijs,fotos,page_load_time,status_code,request_time
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1027,200,1009
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1025,200,1007
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1049,200,1037
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1021,200,1005
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1046,200,1026
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1018,200,1005
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1017,200,1000
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1008,200,991
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1060,200,1042
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1043,200,1025
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1042,200,1024
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1022,200,1007
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1028,200,1009
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1040,200,1024
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",997,200,990
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1076,200,1059
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1063,200,1048
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",990,200,974
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1026,200,1010
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1287,200,1279
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1019,200,1002
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1030,200,1012
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1040,200,1025
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1008,200,999
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1034,200,1016
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",995,200,978
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1042,200,1024
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1009,200,992
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1044,200,1022
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1036,200,1019
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1045,200,1022
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1032,200,1015
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1073,200,1056
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1006,200,989
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1030,200,1012
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1019,200,1003
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1054,200,1038
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1016,200,998
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1059,200,1039
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1000,200,984
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1017,200,1002
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1022,200,1007
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg']",1008,200,990
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1009,200,996
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1038,200,1020
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1035,200,1014
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1012,200,995
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg']",1032,200,1014
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1019,200,1001
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1037,200,1019
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/04.jpg', 'http://localhost:3002/http://localhost:3002/img/products/01.jpg']",1014,200,998
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/03.jpg']",1022,200,1005
,5,,,,,"['http://localhost:3002/http://localhost:3002/img/products/01.jpg', 'http://localhost:3002/http://localhost:3002/img/products/05.jpg', 'http://localhost:3002/http://localhost:3002/img/products/02.jpg']",1033,200,1017
