titel,rating,descriptie,artikel_nummer,oude_prijs,prijs,fotos,status_code,request_time
,,,,,,[],200,2040
,,,,,,[],200,2091
,,,,,,[],200,2154
,,,,,,[],200,2032
,,,,,,[],200,2033
,,,,,,[],200,2032
,,,,,,[],200,2024
,,,,,,[],200,2031
,,,,,,[],200,2031
,,,,,,[],200,2029
,,,,,,[],200,2039
,,,,,,[],200,2030
,,,,,,[],200,2030
,,,,,,[],200,2048
,,,,,,[],200,2026
,,,,,,[],200,2062
,,,,,,[],200,2022
,,,,,,[],200,2023
,,,,,,[],200,2034
,,,,,,[],200,2024
,,,,,,[],200,2060
,,,,,,[],200,2032
,,,,,,[],200,2022
,,,,,,[],200,2022
,,,,,,[],200,2022
,,,,,,[],200,2042
,,,,,,[],200,2023
,,,,,,[],200,2020
,,,,,,[],200,2024
,,,,,,[],200,2027
,,,,,,[],200,2027
,,,,,,[],200,2058
,,,,,,[],200,2023
,,,,,,[],200,2033
,,,,,,[],200,2023
,,,,,,[],200,2043
,,,,,,[],200,2021
,,,,,,[],200,2020
,,,,,,[],200,2022
,,,,,,[],200,2021
,,,,,,[],200,2024
,,,,,,[],200,2027
,,,,,,[],200,2021
,,,,,,[],200,2023
,,,,,,[],200,2041
,,,,,,[],200,2023
,,,,,,[],200,2039
,,,,,,[],200,2025
,,,,,,[],200,2050
,,,,,,[],200,2018
,,,,,,[],200,2019
,,,,,,[],200,2063
,,,,,,[],200,2055
,,,,,,[],200,2043
,,,,,,[],200,2021
,,,,,,[],200,2027
,,,,,,[],200,2024
,,,,,,[],200,2033
,,,,,,[],200,2023
,,,,,,[],200,2019
,,,,,,[],200,2038
,,,,,,[],200,2025
,,,,,,[],200,2019
,,,,,,[],200,2022
,,,,,,[],200,2019
,,,,,,[],200,2030
,,,,,,[],200,2027
,,,,,,[],200,2021
,,,,,,[],200,2023
,,,,,,[],200,2034
,,,,,,[],200,2021
,,,,,,[],200,2019
,,,,,,[],200,2022
,,,,,,[],200,2049
,,,,,,[],200,2022
