titel,rating,descriptie,artikel_nummer,oude_prijs,prijs,fotos,status_code,request_time
,5,,,,,[],200,2030
,5,,,,,[],200,2030
,5,,,,,[],200,2044
,5,,,,,[],200,2055
,5,,,,,[],200,2023
,5,,,,,[],200,2051
,5,,,,,[],200,2052
,5,,,,,[],200,2025
,5,,,,,[],200,2022
,5,,,,,[],200,2025
,5,,,,,[],200,2084
,5,,,,,[],200,2074
,5,,,,,[],200,2020
,5,,,,,[],200,2030
,5,,,,,[],200,2051
,5,,,,,[],200,2046
,5,,,,,[],200,2027
,5,,,,,[],200,2047
,5,,,,,[],200,2033
,5,,,,,[],200,2024
,5,,,,,[],200,2038
,5,,,,,[],200,2037
,5,,,,,[],200,2022
,5,,,,,[],200,2059
,5,,,,,[],200,2038
,5,,,,,[],200,2025
,5,,,,,[],200,2019
,5,,,,,[],200,2025
,5,,,,,[],200,2023
,5,,,,,[],200,2016
,5,,,,,[],200,2039
,5,,,,,[],200,2052
,5,,,,,[],200,2065
,5,,,,,[],200,2023
,5,,,,,[],200,2024
,5,,,,,[],200,2020
,5,,,,,[],200,2021
,5,,,,,[],200,2024
,5,,,,,[],200,2036
,5,,,,,[],200,2019
,5,,,,,[],200,2031
,5,,,,,[],200,2032
,5,,,,,[],200,2042
,5,,,,,[],200,2057
,5,,,,,[],200,2078
,5,,,,,[],200,2019
,5,,,,,[],200,2022
,5,,,,,[],200,2023
,5,,,,,[],200,2018
,5,,,,,[],200,2153
,5,,,,,[],200,2019
,5,,,,,[],200,2040
,5,,,,,[],200,2032
,5,,,,,[],200,2024
,5,,,,,[],200,2025
,5,,,,,[],200,2040
,5,,,,,[],200,2022
,5,,,,,[],200,2029
,5,,,,,[],200,2050
,5,,,,,[],200,2050
,5,,,,,[],200,2019
,5,,,,,[],200,2023
,5,,,,,[],200,2037
,5,,,,,[],200,2020
,5,,,,,[],200,2018
,5,,,,,[],200,2022
,5,,,,,[],200,2030
,5,,,,,[],200,2059
,5,,,,,[],200,2077
,5,,,,,[],200,2032
,5,,,,,[],200,2020
,5,,,,,[],200,2051
,5,,,,,[],200,2086
,5,,,,,[],200,2024
,5,,,,,[],200,2050
