titel,rating,descriptie,artikel_nummer,oude_prijs,prijs,fotos,page_load_time,status_code,request_time
,5,,,,,[],1950,200,1939
,5,,,,,[],1048,200,1040
,5,,,,,[],1073,200,1065
,5,,,,,[],1118,200,1109
,5,,,,,[],1088,200,1079
,5,,,,,[],1070,200,1062
,5,,,,,[],1076,200,1067
,5,,,,,[],1069,200,1061
,5,,,,,[],1095,200,1086
,5,,,,,[],1101,200,1092
,5,,,,,[],1073,200,1065
,5,,,,,[],1067,200,1059
,5,,,,,[],1066,200,1058
,5,,,,,[],1075,200,1067
,5,,,,,[],1085,200,1078
,5,,,,,[],1069,200,1057
,5,,,,,[],1064,200,1057
,5,,,,,[],1103,200,1095
,5,,,,,[],1083,200,1076
,5,,,,,[],1229,200,1221
,5,,,,,[],1094,200,1087
,5,,,,,[],1068,200,1060
,5,,,,,[],1104,200,1096
,5,,,,,[],1080,200,1072
,5,,,,,[],1058,200,1050
,5,,,,,[],1078,200,1069
,5,,,,,[],1064,200,1056
,5,,,,,[],1073,200,1066
,5,,,,,[],1071,200,1063
,5,,,,,[],1061,200,1053
,5,,,,,[],1200,200,1192
,5,,,,,[],1118,200,1110
,5,,,,,[],1155,200,1146
,5,,,,,[],1092,200,1084
,5,,,,,[],1073,200,1065
,5,,,,,[],1076,200,1068
,5,,,,,[],1073,200,1066
,5,,,,,[],1069,200,1061
,5,,,,,[],1094,200,1087
,5,,,,,[],1079,200,1071
,5,,,,,[],1122,200,1115
,5,,,,,[],1068,200,1060
,5,,,,,[],1069,200,1062
,5,,,,,[],1095,200,1087
,5,,,,,[],1080,200,1072
,5,,,,,[],1067,200,1059
,5,,,,,[],1077,200,1069
,5,,,,,[],1124,200,1116
,5,,,,,[],1068,200,1059
,5,,,,,[],1071,200,1063
,5,,,,,[],1081,200,1072
,5,,,,,[],1129,200,1120
,5,,,,,[],1124,200,1116
,5,,,,,[],1106,200,1098
,5,,,,,[],1061,200,1052
,5,,,,,[],1065,200,1056
,5,,,,,[],1061,200,1052
,5,,,,,[],1096,200,1088
,5,,,,,[],1070,200,1061
,5,,,,,[],1073,200,1065
,5,,,,,[],1167,200,1159
,5,,,,,[],1071,200,1063
,5,,,,,[],1070,200,1062
,5,,,,,[],986,200,977
,5,,,,,[],1073,200,1063
,5,,,,,[],1079,200,1070
,5,,,,,[],1071,200,1063
,5,,,,,[],1085,200,1072
,5,,,,,[],1067,200,1057
,5,,,,,[],1079,200,1070
,5,,,,,[],1185,200,1175
,5,,,,,[],1094,200,1077
,5,,,,,[],1073,200,1065
,5,,,,,[],1131,200,1120
,5,,,,,[],1072,200,1062
