titel,rating,descriptie,artikel_nummer,oude_prijs,prijs,fotos,page_load_time,status_code,request_time
,5,,,,,[],3347,200,3326
,5,,,,,[],1037,200,1025
,5,,,,,[],1087,200,1075
,5,,,,,[],1066,200,1059
,5,,,,,[],1132,200,1127
,5,,,,,[],1056,200,1045
,5,,,,,[],1044,200,1033
,5,,,,,[],1056,200,1040
,5,,,,,[],1119,200,1110
,5,,,,,[],1119,200,1107
,5,,,,,[],1171,200,1161
,5,,,,,[],1045,200,1032
,5,,,,,[],1104,200,1093
,5,,,,,[],1069,200,1057
,5,,,,,[],1104,200,1091
,5,,,,,[],1091,200,1075
,5,,,,,[],1138,200,1126
,5,,,,,[],1074,200,1064
,5,,,,,[],1057,200,1040
,5,,,,,[],1256,200,1246
,5,,,,,[],1078,200,1068
,5,,,,,[],1080,200,1067
,5,,,,,[],1034,200,1024
,5,,,,,[],1037,200,1024
,5,,,,,[],1081,200,1070
,5,,,,,[],1065,200,1052
,5,,,,,[],1028,200,1016
,5,,,,,[],1104,200,1089
,5,,,,,[],1054,200,1042
,5,,,,,[],1062,200,1050
,5,,,,,[],1075,200,1062
,5,,,,,[],1101,200,1088
,5,,,,,[],1056,200,1045
,5,,,,,[],1137,200,1126
,5,,,,,[],1082,200,1068
,5,,,,,[],1083,200,1071
,5,,,,,[],1118,200,1108
,5,,,,,[],1111,200,1100
,5,,,,,[],1106,200,1093
,5,,,,,[],1090,200,1080
,5,,,,,[],1057,200,1045
,5,,,,,[],1106,200,1096
,5,,,,,[],1128,200,1114
,5,,,,,[],1107,200,1096
,5,,,,,[],1052,200,1041
,5,,,,,[],1116,200,1104
,5,,,,,[],1081,200,1065
,5,,,,,[],1069,200,1053
,5,,,,,[],1059,200,1048
,5,,,,,[],1066,200,1053
,5,,,,,[],1090,200,1077
,5,,,,,[],1048,200,1036
,5,,,,,[],1088,200,1073
,5,,,,,[],1064,200,1048
,5,,,,,[],1036,200,1024
,5,,,,,[],1069,200,1058
,5,,,,,[],1067,200,1058
,5,,,,,[],1053,200,1042
,5,,,,,[],1055,200,1041
,5,,,,,[],1038,200,1027
,5,,,,,[],1097,200,1087
,5,,,,,[],1041,200,1031
,5,,,,,[],1073,200,1062
,5,,,,,[],1060,200,1049
,5,,,,,[],1063,200,1051
,5,,,,,[],1056,200,1047
,5,,,,,[],1059,200,1049
,5,,,,,[],1081,200,1065
,5,,,,,[],1104,200,1092
,5,,,,,[],1045,200,1033
,5,,,,,[],1048,200,1036
